Fighter,Wins,WinsByKO,WinsBySubmission,WinsByDecision,Losses,HeightCms,ReachCms,AvgSigStrLanded,AvgTDLanded,AvgSigStrPct,AvgSubAtt,Stance,WeightLbs,Age,KoPct,SubPct,DecPct,AvgRounds,Elo,OpponentElo,SigStrAbsorbed,CurrentWinStreak,FinishL5,LossesByKO,LossesBySub,LossesByDec,WinPct,TotalRoundsFought
Ovince Saint Preux,20,9,5,6,13,190.5,203.2,3.03,1.1,0.47,0.5,Southpaw,205,40,0.45,0.25,0.3,2.272727272727273,1473.0463566782032,1506.6613646994997,3.14,0,3.333333333333333,3.0,0.0,1.0,0.6060606060606061,75
Isaac Dulgarian,1,1,0,0,0,170.18,180.34,2.88,6.06,0.58,1.5,Orthodox,145,27,1.0,0.0,0.0,1.0,1520.4661552120804,1519.3914388815676,0.42,1,5.0,0.0,0.0,0.0,1.0,1
Dustin Poirier,22,11,4,7,8,175.26,182.88,5.3,1.24,0.5,1.3,Southpaw,155,35,0.5,0.1818181818181818,0.3181818181818182,2.433333333333333,1521.4261522519553,1523.4087514357775,4.3,0,3.75,1.0,2.0,0.0,0.7333333333333333,73
Gilbert Burns,15,3,5,7,6,177.8,180.34,3.29,2.24,0.48,0.5,Orthodox,170,37,0.2,0.3333333333333333,0.4666666666666667,2.571428571428572,1549.2543018224596,1527.0496762321695,3.34,0,2.0,1.0,0.0,2.0,0.7142857142857143,54
Jack Della Maddalena,7,3,1,3,0,180.34,185.42,6.74,0.21,0.53,0.2,Switch,170,27,0.4285714285714285,0.1428571428571428,0.4285714285714285,1.8571428571428568,1570.7907647948505,1528.4527604026105,4.83,7,3.0,0.0,0.0,0.0,1.0,13
Song Yadong,10,5,1,4,2,172.72,170.18,4.49,0.66,0.43,0.2,Orthodox,135,26,0.5,0.1,0.4,3.0,1577.186345290134,1518.4116070472687,3.77,2,3.0,1.0,0.0,1.0,0.8333333333333334,36
Jailton Almeida,7,2,4,1,0,190.5,200.66,2.46,6.85,0.64,2.6,Orthodox,205,32,0.2857142857142857,0.5714285714285714,0.1428571428571428,1.8571428571428568,1583.0744394587523,1510.5426329829536,0.52,7,4.0,0.0,0.0,0.0,1.0,13
Pedro Munhoz,10,3,3,4,8,167.64,165.1,5.32,0.51,0.43,0.5,Orthodox,135,37,0.3,0.3,0.4,2.6666666666666665,1483.2329637257783,1527.5166680908785,6.14,0,0.0,0.0,0.0,4.0,0.5555555555555556,48
Ion Cutelaba,6,4,0,2,8,185.42,190.5,4.44,4.17,0.43,0.0,Southpaw,205,30,0.6666666666666666,0.0,0.3333333333333333,1.9285714285714288,1479.236773294362,1510.914002511725,3.29,1,3.333333333333333,3.0,2.0,0.0,0.4285714285714285,27
Philipe Lins,3,1,0,2,2,187.96,198.12,3.8,1.65,0.49,0.0,Orthodox,205,38,0.3333333333333333,0.0,0.6666666666666666,2.2,1520.04010154669,1504.319209754802,3.73,3,1.6666666666666667,1.0,0.0,1.0,0.6,11
Tyson Pedro,6,4,2,0,4,190.5,200.66,2.9,0.76,0.59,0.8,Orthodox,205,32,0.6666666666666666,0.3333333333333333,0.0,1.6,1533.40898316964,1478.4012230905169,2.53,1,5.0,0.0,0.0,1.0,0.6,16
Jamie Pickett,3,1,0,2,8,187.96,203.2,2.65,1.26,0.47,0.1,Orthodox,185,35,0.3333333333333333,0.0,0.6666666666666666,2.090909090909091,1438.989971980823,1492.0090802661175,3.92,0,0.0,2.0,2.0,2.0,0.2727272727272727,23
Aiemann Zahabi,4,2,0,2,2,172.72,172.72,3.43,0.2,0.43,0.0,Orthodox,135,36,0.5,0.0,0.5,2.333333333333333,1553.638404046755,1518.5658110860013,3.4,3,3.333333333333333,0.0,0.0,0.0,0.6666666666666666,14
Javid Basharat,4,0,1,3,0,175.26,175.26,5.42,1.7,0.53,0.2,Orthodox,135,28,0.0,0.25,0.75,3.5,1545.8619332534622,1530.5043781161016,2.5,4,0.0,0.0,0.0,0.0,1.0,14
Claudio Ribeiro,2,2,0,0,2,185.42,195.58,3.59,0.56,0.51,0.0,Orthodox,185,31,1.0,0.0,0.0,1.75,1480.6568816724714,1503.1864554076792,3.34,0,5.0,2.0,0.0,0.0,0.5,7
Abdul-Kareem Al-Selwady,1,0,0,1,0,172.72,175.26,4.14,2.32,0.34,0.0,Orthodox,155,28,0.0,0.0,1.0,3.0,1500.0,1495.0,3.6,1,0.0,0.0,0.0,0.0,1.0,3
Loik Radzhabov,1,0,0,1,1,180.34,175.26,2.89,4.65,0.44,0.0,Orthodox,155,33,0.0,0.0,1.0,2.5,1495.0,1505.0,5.31,0,0.0,1.0,0.0,0.0,0.5,5
Brandon Royval,5,1,3,1,3,175.26,172.72,4.33,0.47,0.36,1.1,Southpaw,125,31,0.2,0.6,0.2,2.125,1520.9375753185527,1517.5627627217375,2.63,0,4.0,1.0,1.0,1.0,0.625,17
Yair Rodriguez,10,4,1,5,3,180.34,180.34,4.65,0.69,0.46,0.7,Orthodox,145,31,0.4,0.1,0.5,3.076923076923077,1514.8198518080007,1517.730049459191,4.07,0,3.333333333333333,1.0,0.0,1.0,0.7692307692307693,40
Francisco Prado,1,1,0,0,1,177.8,175.26,4.58,0.0,0.41,0.4,Orthodox,155,21,1.0,0.0,0.0,2.0,1507.0491246241584,1511.207251508741,3.83,1,5.0,0.0,0.0,1.0,0.5,4
Cristian Quinonez,2,1,0,1,1,172.72,177.8,4.19,1.37,0.4,0.0,Orthodox,135,27,0.5,0.0,0.5,1.6666666666666667,1506.1295675780568,1487.9708838065517,5.13,0,5.0,0.0,1.0,0.0,0.6666666666666666,5
Raoni Barcelos,6,2,1,3,4,170.18,170.18,5.22,1.86,0.51,0.6,Orthodox,135,36,0.3333333333333333,0.1666666666666666,0.5,2.6,1472.025350995314,1512.0310556970412,5.03,0,0.0,1.0,0.0,2.0,0.6,26
Jesus Aguilar,2,1,1,0,1,162.56,157.48,1.46,1.75,0.51,1.8,Orthodox,125,27,0.5,0.5,0.0,1.6666666666666667,1507.9394462072294,1491.4506047059688,1.03,1,5.0,0.0,1.0,0.0,0.6666666666666666,5
Mateus Mendonca,1,1,0,0,2,167.64,180.34,1.66,2.54,0.4,0.4,Orthodox,125,25,1.0,0.0,0.0,1.6666666666666667,1468.189199762572,1519.315552340017,6.25,0,0.0,1.0,0.0,1.0,0.3333333333333333,5
Claudio Puelles,5,0,3,2,2,177.8,182.88,1.56,3.17,0.49,1.2,Southpaw,155,27,0.0,0.6,0.4,2.4285714285714284,1516.0423066384124,1505.2794764569542,2.93,0,3.333333333333333,1.0,0.0,0.0,0.7142857142857143,17
Erik Silva,1,1,0,0,1,175.26,180.34,2.07,3.76,0.7,0.0,Orthodox,145,36,1.0,0.0,0.0,2.0,1486.905595651778,1509.8587563193014,1.58,0,0.0,0.0,1.0,0.0,0.5,4
Muhammad Naimov,2,1,0,1,1,175.26,177.8,3.18,1.8,0.43,0.0,Orthodox,145,29,0.5,0.0,0.5,2.6666666666666665,1536.2513602372958,1510.3780522258464,4.66,2,2.5,0.0,0.0,0.0,0.6666666666666666,8
Alexander Volkanovski,13,5,0,8,2,167.64,180.34,6.16,1.78,0.56,0.2,Orthodox,145,35,0.3846153846153846,0.0,0.6153846153846154,3.4,1547.248436384221,1550.0543339132955,3.42,0,2.0,1.0,0.0,1.0,0.8666666666666667,51
Paulo Costa,6,4,0,2,2,185.42,182.88,6.22,0.36,0.58,0.0,Orthodox,185,32,0.6666666666666666,0.0,0.3333333333333333,2.5,1498.3392659057374,1515.8483864531786,6.38,1,0.0,1.0,0.0,1.0,0.75,20
Henry Cejudo,10,4,0,6,3,162.56,162.56,3.77,1.99,0.46,0.2,Orthodox,135,37,0.4,0.0,0.6,2.8461538461538463,1510.9841423274977,1550.418151529667,3.15,0,5.0,0.0,0.0,1.0,0.7692307692307693,37
Roman Kopylov,4,4,0,0,2,182.88,190.5,4.33,1.2,0.54,0.0,Southpaw,185,32,1.0,0.0,0.0,2.5,1560.3974669038998,1504.2985504345097,4.11,4,5.0,0.0,0.0,1.0,0.6666666666666666,15
Marcos Rogerio de Lima,10,5,2,3,8,185.42,190.5,3.7,1.4,0.57,0.5,Orthodox,253,38,0.5,0.2,0.3,1.6666666666666667,1515.7131947906605,1515.7072898484291,2.96,0,2.5,1.0,1.0,1.0,0.5555555555555556,30
Junior Tafa,1,1,0,0,1,190.5,190.5,1.67,0.0,0.42,0.0,Orthodox,240,27,1.0,0.0,0.0,2.0,1507.3506216520575,1515.8248675868565,0.55,1,5.0,0.0,0.0,1.0,0.5,4
Zhang Mingyang,1,1,0,0,0,187.96,190.5,9.23,0.0,0.57,0.0,Orthodox,205,25,1.0,0.0,0.0,1.0,1500.0,1500.0,5.57,1,0.0,0.0,0.0,0.0,1.0,1
Danny Barlow,1,1,0,0,0,187.96,200.66,5.72,0.0,0.5,0.0,Southpaw,170,28,1.0,0.0,0.0,1.0,1500.0,1502.4115296060668,5.32,1,0.0,0.0,0.0,0.0,1.0,1
Jack Hermansson,10,3,3,4,6,185.42,195.58,5.09,1.53,0.44,0.4,Orthodox,185,35,0.3,0.3,0.4,2.4375,1489.0761833597248,1533.7368136303594,3.69,0,1.6666666666666667,2.0,0.0,2.0,0.625,39
Brad Tavares,15,2,0,13,8,185.42,187.96,3.38,0.78,0.43,0.0,Orthodox,185,36,0.1333333333333333,0.0,0.8666666666666667,2.6956521739130435,1506.2496802813607,1519.5215438887444,3.03,1,0.0,1.0,0.0,1.0,0.6521739130434783,62
Michael Johnson,13,5,0,8,15,177.8,185.42,4.27,0.62,0.39,0.0,Southpaw,155,37,0.3846153846153846,0.0,0.6153846153846154,2.5357142857142856,1476.971293186852,1487.2998742941509,3.91,0,2.5,1.0,1.0,2.0,0.4642857142857143,71
Darrius Flowers,1,0,1,0,1,175.26,180.34,3.07,0.98,0.49,0.0,Orthodox,155,29,0.0,1.0,0.0,1.5,1488.723595797767,1505.5451032962808,7.02,0,0.0,0.0,1.0,0.0,0.5,3
Rodolfo Vieira,4,0,4,0,2,182.88,185.42,3.19,4.18,0.54,1.6,Orthodox,185,34,0.0,1.0,0.0,2.1666666666666665,1520.4378639114004,1506.1645823029824,4.84,1,5.0,0.0,1.0,1.0,0.6666666666666666,13
Natalia Silva,4,2,0,2,0,162.56,165.1,4.53,0.5,0.44,0.0,Southpaw,125,27,0.5,0.0,0.5,2.5,1563.797302647573,1501.4698495069288,2.23,4,2.5,0.0,0.0,0.0,1.0,10
Gilbert Urbina,1,1,0,0,1,190.5,190.5,5.61,3.01,0.57,0.8,Orthodox,170,27,1.0,0.0,0.0,2.0,1507.9521864457245,1503.063069618532,4.09,1,5.0,0.0,1.0,0.0,0.5,4
Charles Radtke,1,0,0,1,0,175.26,182.88,3.22,0.61,0.52,0.0,Orthodox,170,33,0.0,0.0,1.0,3.0,1513.832586826451,1490.4286667579038,2.93,1,0.0,0.0,0.0,0.0,1.0,3
Sean Strickland,15,4,1,10,5,185.42,193.04,6.01,0.78,0.42,0.2,Orthodox,185,32,0.2666666666666666,0.0666666666666666,0.6666666666666666,3.05,1589.6181971329916,1538.324911344613,4.24,3,1.0,1.0,0.0,1.0,0.75,61
Serhiy Sidey,1,1,0,0,0,180.34,182.88,5.16,0.0,0.35,0.0,Switch,135,27,1.0,0.0,0.0,1.0,1500.0,1500.0,4.52,1,0.0,0.0,0.0,0.0,1.0,1
Ramon Taveras,1,1,0,0,1,172.72,177.8,4.63,0.0,0.45,0.0,Southpaw,135,30,1.0,0.0,0.0,1.0,1500.0,1500.0,6.17,1,0.0,0.0,0.0,0.0,0.5,2
Polyana Viana,4,1,3,0,5,165.1,170.18,2.99,0.82,0.4,1.9,Orthodox,115,31,0.25,0.75,0.0,1.7777777777777777,1503.9373404097796,1499.5622689052975,2.63,0,5.0,0.0,2.0,1.0,0.4444444444444444,16
Yohan Lainesse,2,1,0,1,2,185.42,193.04,2.22,0.94,0.41,0.5,Orthodox,170,31,0.5,0.0,0.5,1.75,1478.3742062989788,1492.9151536961365,3.44,0,0.0,1.0,1.0,0.0,0.5,7
Sam Patterson,1,0,1,0,1,190.5,198.12,2.66,1.94,0.37,3.9,Orthodox,170,27,0.0,1.0,0.0,1.5,1480.0,1489.1871031494893,3.98,0,0.0,1.0,0.0,0.0,0.5,3
Jasmine Jasudavicius,4,0,0,4,2,170.18,172.72,3.79,2.39,0.45,0.5,Orthodox,125,34,0.0,0.0,1.0,3.0,1515.0637640420202,1516.5562001218825,4.41,0,0.0,0.0,0.0,2.0,0.6666666666666666,18
Priscila Cachoeira,4,3,0,1,5,170.18,165.1,3.76,0.15,0.44,0.0,Orthodox,125,35,0.75,0.0,0.25,2.111111111111111,1539.8849741743757,1495.575651596749,7.13,0,3.75,0.0,2.0,0.0,0.4444444444444444,19
Ricky Simon,9,1,3,5,3,167.64,175.26,2.99,5.2,0.43,0.3,Orthodox,135,31,0.1111111111111111,0.3333333333333333,0.5555555555555556,2.75,1529.533987893764,1523.747908187525,3.23,0,3.0,2.0,0.0,0.0,0.75,33
Phil Hawes,5,3,0,2,4,182.88,195.58,5.33,2.11,0.59,0.2,Orthodox,185,35,0.6,0.0,0.4,1.6666666666666667,1486.7376046403308,1510.2275368642956,3.7,0,3.333333333333333,3.0,0.0,0.0,0.5555555555555556,15
Andrei Arlovski,25,11,2,12,20,190.5,195.58,3.82,0.37,0.45,0.2,Orthodox,240,44,0.44,0.08,0.48,2.2222222222222223,1538.3049209303497,1513.2514267458296,3.2,0,0.0,1.0,2.0,0.0,0.5555555555555556,100
Waldo Cortes-Acosta,4,2,0,2,1,193.04,198.12,5.64,0.55,0.48,0.2,Orthodox,260,32,0.5,0.0,0.5,2.2,1529.067979678548,1492.3079320975587,4.06,1,1.6666666666666667,0.0,0.0,1.0,0.8,11
Matthew Semelsberger,5,2,0,3,4,185.42,190.5,3.78,1.02,0.43,0.4,Switch,170,31,0.4,0.0,0.6,2.555555555555556,1518.5579913351546,1513.212450551698,4.36,0,2.0,1.0,0.0,3.0,0.5555555555555556,23
Preston Parsons,1,0,0,1,2,180.34,180.34,3.5,3.53,0.51,2.4,Orthodox,170,28,0.0,0.0,1.0,2.333333333333333,1488.4183538573425,1516.9186527776235,3.76,0,0.0,1.0,0.0,1.0,0.3333333333333333,7
Tom Nolan,1,1,0,0,0,190.5,185.42,6.68,0.0,0.5,0.7,Southpaw,155,23,1.0,0.0,0.0,1.0,1500.0,1481.258746917654,1.45,1,0.0,0.0,0.0,0.0,1.0,1
Chris Gutierrez,8,3,0,5,2,175.26,170.18,4.72,0.26,0.59,0.1,Orthodox,135,32,0.375,0.0,0.625,2.8,1578.5042480409545,1508.2870607107052,2.73,1,2.0,0.0,0.0,1.0,0.8,28
Jamie Mullarkey,5,2,0,3,4,182.88,187.96,4.39,2.31,0.46,0.1,Orthodox,155,29,0.4,0.0,0.6,2.4444444444444446,1510.6411193239717,1501.5953693637762,4.41,1,2.0,2.0,0.0,2.0,0.5555555555555556,22
Tim Elliott,8,0,1,7,11,170.18,167.64,3.39,3.73,0.44,1.0,Southpaw,125,36,0.0,0.125,0.875,2.6842105263157894,1512.3561862615072,1510.6292106392762,2.67,0,0.0,0.0,3.0,1.0,0.4210526315789473,51
JunYong Park,7,0,3,4,2,177.8,185.42,4.53,1.83,0.5,1.1,Orthodox,185,32,0.0,0.4285714285714285,0.5714285714285714,2.333333333333333,1529.2533320624575,1509.893062493529,3.66,4,3.75,1.0,0.0,0.0,0.7777777777777778,21
Andre Muniz,7,0,4,3,2,185.42,198.12,1.97,4.23,0.5,1.2,Southpaw,185,33,0.0,0.5714285714285714,0.4285714285714285,2.0,1518.087506309237,1521.6912120926656,2.03,0,3.75,1.0,1.0,0.0,0.7777777777777778,18
Stephanie Egger,3,1,2,0,3,167.64,172.72,2.2,2.48,0.46,0.6,Orthodox,135,35,0.3333333333333333,0.6666666666666666,0.0,1.6666666666666667,1504.47945240916,1505.371882600731,2.08,0,5.0,0.0,2.0,1.0,0.5,10
Beneil Dariush,16,3,5,8,5,177.8,182.88,3.78,1.9,0.48,0.9,Southpaw,155,34,0.1875,0.3125,0.5,2.1904761904761907,1549.443812028483,1532.5302291602582,2.65,0,2.0,1.0,0.0,0.0,0.7619047619047619,46
Sean Brady,5,0,2,3,1,177.8,182.88,3.77,3.29,0.53,1.2,Orthodox,170,31,0.0,0.4,0.6,2.6666666666666665,1537.8268338257349,1522.813358567625,3.55,0,1.25,1.0,0.0,0.0,0.8333333333333334,16
Jake Matthews,12,2,5,5,6,180.34,185.42,3.38,1.56,0.44,0.6,Orthodox,170,29,0.1666666666666666,0.4166666666666667,0.4166666666666667,2.4444444444444446,1545.3953176079424,1517.7259521516416,2.56,1,2.0,0.0,1.0,1.0,0.6666666666666666,44
Jordan Leavitt,5,2,2,1,2,175.26,180.34,2.55,2.19,0.61,1.1,Southpaw,155,28,0.4,0.4,0.2,1.8571428571428568,1531.329324068207,1498.7625609528125,1.84,1,3.75,0.0,1.0,1.0,0.7142857142857143,13
Chad Anheliger,2,1,0,1,1,167.64,162.56,3.6,0.82,0.45,0.6,Orthodox,135,36,0.5,0.0,0.5,3.0,1503.812543909408,1495.2988420668444,3.55,0,5.0,0.0,0.0,1.0,0.6666666666666666,9
Jose Johnson,1,0,0,1,2,182.88,180.34,2.22,0.71,0.57,0.7,Orthodox,125,28,0.0,0.0,1.0,2.333333333333333,1487.6794271100578,1504.4000177580365,1.73,0,0.0,0.0,1.0,0.0,0.3333333333333333,7
Mick Parkin,2,0,1,1,0,193.04,200.66,4.91,1.49,0.52,0.3,Orthodox,265,28,0.0,0.5,0.5,2.0,1515.6357084245776,1507.3666701931852,4.01,2,0.0,0.0,0.0,0.0,1.0,4
Jeka Saragih,2,2,0,0,1,172.72,175.26,2.73,2.21,0.5,0.6,Orthodox,145,28,1.0,0.0,0.0,2.0,1480.0,1501.853880062918,2.84,0,0.0,1.0,0.0,0.0,0.6666666666666666,6
Lucas Alexander,1,0,0,1,1,180.34,185.42,5.23,0.0,0.55,0.0,Orthodox,145,28,0.0,0.0,1.0,2.0,1503.707760125836,1498.9143834780891,1.83,1,0.0,0.0,1.0,0.0,0.5,4
Lucie Pudilova,3,1,0,2,6,172.72,170.18,3.6,0.7,0.37,0.6,Orthodox,125,29,0.3333333333333333,0.0,0.6666666666666666,2.7777777777777777,1496.3270236800654,1495.999830278893,3.83,0,5.0,0.0,1.0,1.0,0.3333333333333333,25
Ailin Perez,1,0,0,1,1,165.1,167.64,2.91,5.19,0.58,0.0,Switch,135,29,0.0,0.0,1.0,2.5,1502.538722010615,1495.2662741893173,1.18,1,0.0,0.0,1.0,0.0,0.5,5
Rafael Estevam,1,1,0,0,0,172.72,175.26,2.94,3.35,0.64,0.7,Orthodox,125,27,1.0,0.0,0.0,2.0,1500.0,1491.1906988628907,3.35,1,0.0,0.0,0.0,0.0,1.0,2
Jessica Andrade,15,5,3,7,10,154.94,157.48,6.62,2.37,0.5,0.3,Orthodox,125,32,0.3333333333333333,0.2,0.4666666666666667,2.08,1489.663891899829,1525.280800011159,5.36,0,3.75,2.0,2.0,1.0,0.6,52
Alessandro Costa,2,1,0,1,1,162.56,170.18,4.14,0.27,0.47,0.0,Orthodox,125,27,0.5,0.0,0.5,2.6666666666666665,1502.758931550355,1515.2389656568218,3.61,1,5.0,1.0,0.0,0.0,0.6666666666666666,8
Mark Madsen,4,1,0,3,1,172.72,182.88,3.56,2.86,0.49,0.0,Orthodox,155,39,0.25,0.0,0.75,2.6,1515.4101210863523,1535.6581477464465,3.97,0,0.0,0.0,1.0,0.0,0.8,13
John Castaneda,4,1,1,2,2,167.64,180.34,4.67,1.79,0.5,0.1,Switch,135,31,0.25,0.25,0.5,2.5,1510.739402689272,1499.906672217103,4.99,1,3.333333333333333,1.0,0.0,1.0,0.6666666666666666,15
Kyung Ho Kang,8,0,4,4,3,175.26,185.42,3.13,1.97,0.47,0.8,Orthodox,135,36,0.0,0.5,0.5,2.727272727272727,1523.1445702344247,1508.505811812242,3.33,2,1.6666666666666667,0.0,0.0,1.0,0.7272727272727273,30
Derrick Lewis,18,14,0,4,9,190.5,200.66,2.48,0.57,0.5,0.0,Orthodox,260,38,0.7777777777777778,0.0,0.2222222222222222,2.111111111111111,1533.5992795040486,1534.1187401570824,2.48,1,4.0,3.0,1.0,0.0,0.6666666666666666,57
Rodrigo Nascimento,4,0,2,2,1,187.96,203.2,4.05,1.23,0.49,0.6,Orthodox,246,30,0.0,0.5,0.5,2.4,1533.2939867231669,1513.9012045528968,4.76,2,2.5,1.0,0.0,0.0,0.8,12
Islam Makhachev,13,2,6,5,1,177.8,177.8,2.65,3.19,0.59,1.1,Southpaw,155,31,0.1538461538461538,0.4615384615384615,0.3846153846153846,2.357142857142857,1598.6525363288438,1541.43403440014,1.27,12,4.0,0.0,0.0,0.0,0.9285714285714286,33
Kamaru Usman,15,4,1,10,2,182.88,193.04,4.36,2.82,0.52,0.1,Switch,170,36,0.2666666666666666,0.0666666666666666,0.6666666666666666,3.7058823529411766,1535.8266914397657,1541.3679098425469,2.74,0,2.5,1.0,0.0,0.0,0.8823529411764706,63
Warlley Alves,8,3,3,2,6,180.34,182.88,3.04,1.22,0.48,0.8,Orthodox,185,32,0.375,0.375,0.25,2.357142857142857,1490.1810178325825,1513.2686466647594,4.21,0,5.0,1.0,0.0,1.0,0.5714285714285714,33
Abu Azaitar,1,0,0,1,1,175.26,193.04,4.38,1.0,0.43,0.0,Orthodox,185,37,0.0,0.0,1.0,3.0,1480.4316676564938,1504.475779131615,4.32,0,0.0,1.0,0.0,0.0,0.5,6
Jinh Yu Frey,2,0,0,2,5,160.02,165.1,2.97,1.02,0.43,0.3,Southpaw,115,38,0.0,0.0,1.0,2.7142857142857144,1459.1724760370812,1496.900809092378,4.23,0,0.0,1.0,1.0,3.0,0.2857142857142857,19
Jennifer Maia,6,0,1,5,5,162.56,162.56,4.35,0.42,0.38,0.1,Orthodox,125,35,0.0,0.1666666666666666,0.8333333333333334,3.0,1530.1166773896025,1519.055352247652,4.52,2,1.0,0.0,0.0,3.0,0.5454545454545454,33
Adrian Yanez,6,5,0,1,1,170.18,177.8,6.51,0.0,0.41,0.0,Orthodox,135,29,0.8333333333333334,0.0,0.1666666666666666,1.7142857142857142,1545.9617226590435,1532.773959019545,5.73,0,3.75,1.0,0.0,0.0,0.8571428571428571,12
Abdul Razak Alhassan,6,6,0,0,5,177.8,185.42,3.62,0.88,0.49,0.2,Orthodox,185,38,1.0,0.0,0.0,1.818181818181818,1502.4593236469657,1503.8720059184027,3.99,1,5.0,0.0,0.0,3.0,0.5454545454545454,20
Rafael Fiziev,6,3,0,3,2,172.72,180.34,4.9,0.29,0.51,0.0,Switch,155,30,0.5,0.0,0.5,2.75,1582.4574686026272,1522.2305056432258,4.97,0,3.0,0.0,0.0,0.0,0.75,22
Michelle Waterson-Gomez,8,0,4,4,7,160.02,157.48,3.42,1.39,0.46,0.6,Orthodox,115,37,0.0,0.5,0.5,3.066666666666667,1480.2080309280475,1533.3283114158794,4.19,0,0.0,0.0,1.0,1.0,0.5333333333333333,46
AJ Fletcher,2,1,1,0,2,177.8,170.18,3.36,1.54,0.49,0.9,Switch,170,26,0.5,0.5,0.0,2.25,1484.9798801424076,1516.7918238684715,4.61,1,5.0,0.0,0.0,2.0,0.5,9
Andre Fialho,2,2,0,0,4,182.88,187.96,3.3,0.25,0.41,0.0,Orthodox,170,29,1.0,0.0,0.0,2.0,1470.1217465486204,1515.0270496942546,6.26,0,5.0,3.0,0.0,1.0,0.3333333333333333,12
Jacob Malkoun,3,0,0,3,2,175.26,185.42,3.86,6.62,0.56,0.4,Orthodox,185,28,0.0,0.0,1.0,2.6,1512.3079450531334,1501.0468400892034,2.49,1,0.0,1.0,0.0,1.0,0.6,13
Mohammed Usman,2,1,0,1,0,187.96,200.66,3.41,0.69,0.36,0.0,Orthodox,239,34,0.5,0.0,0.5,2.5,1534.137483083232,1485.9469724376595,3.96,2,2.5,0.0,0.0,0.0,1.0,5
Jake Collier,5,1,1,3,8,190.5,198.12,5.8,0.71,0.44,0.6,Orthodox,230,34,0.2,0.2,0.6,2.3076923076923075,1457.8409173129794,1513.6607800002223,5.08,0,2.5,2.0,0.0,3.0,0.3846153846153846,30
Mizuki,1,0,0,1,1,160.02,165.1,4.56,0.33,0.5,0.0,Orthodox,115,29,0.0,0.0,1.0,3.0,1500.0,1465.8552017855957,5.62,0,0.0,0.0,0.0,0.0,0.5,6
Hannah Goldy,2,0,1,1,3,162.56,154.94,5.19,0.66,0.47,0.2,Orthodox,115,31,0.0,0.5,0.5,2.2,1465.8552017855957,1498.946240953352,4.67,0,5.0,1.0,0.0,2.0,0.4,11
Josh Fremd,2,0,1,1,2,193.04,193.04,2.52,0.66,0.44,1.1,Orthodox,185,29,0.0,0.5,0.5,2.5,1499.1422772439553,1493.4667743354785,2.63,2,2.5,0.0,1.0,1.0,0.5,10
Austen Lane,1,1,0,0,1,198.12,203.2,3.43,1.03,0.46,0.0,Orthodox,245,35,1.0,0.0,0.0,1.5,1500.0,1516.001314708326,2.85,1,0.0,0.0,0.0,0.0,0.5,3
John Makdessi,11,3,0,8,8,172.72,172.72,5.52,0.0,0.49,0.0,Orthodox,155,38,0.2727272727272727,0.0,0.7272727272727273,2.526315789473684,1480.618888836343,1498.7603006765137,4.15,0,0.0,0.0,0.0,2.0,0.5789473684210527,48
Thiago Moises,7,1,3,3,4,175.26,177.8,2.39,1.47,0.4,1.3,Orthodox,155,28,0.1428571428571428,0.4285714285714285,0.4285714285714285,2.363636363636364,1522.3084571727388,1514.8673110733498,4.4,2,3.0,1.0,1.0,1.0,0.6363636363636364,26
Kleydson Rodrigues,2,1,0,1,1,165.1,170.18,4.58,0.6,0.57,0.6,Orthodox,135,27,0.5,0.0,0.5,2.333333333333333,1510.14375893778,1499.691239060785,2.75,1,5.0,0.0,0.0,1.0,0.6666666666666666,7
Chan Sung Jung,7,4,2,1,6,170.18,182.88,3.93,0.7,0.41,0.6,Orthodox,145,36,0.5714285714285714,0.2857142857142857,0.1428571428571428,2.923076923076923,1500.8876501514385,1520.3460229906705,4.52,0,2.5,1.0,0.0,1.0,0.5384615384615384,38
Ryan Spann,8,3,3,2,4,195.58,200.66,3.25,1.34,0.4,1.5,Orthodox,205,32,0.375,0.375,0.25,1.4166666666666667,1523.2770793949624,1495.0474649842367,3.91,0,4.0,1.0,2.0,0.0,0.6666666666666666,17
Rinya Nakamura,3,2,1,0,0,170.18,172.72,3.53,3.72,0.54,1.6,Southpaw,135,28,0.6666666666666666,0.3333333333333333,0.0,1.0,1520.0,1484.6739366323145,1.78,3,5.0,0.0,0.0,0.0,1.0,3
Fernie Garcia,1,1,0,0,2,170.18,170.18,2.04,0.28,0.34,0.6,Orthodox,135,31,1.0,0.0,0.0,2.333333333333333,1469.3478732646288,1496.3209873166295,2.69,0,0.0,0.0,0.0,2.0,0.3333333333333333,7
Taila Santos,5,0,1,4,2,167.64,172.72,3.39,2.0,0.48,1.1,Orthodox,125,30,0.0,0.2,0.8,3.0,1546.0543495072131,1530.5783483721918,2.64,0,1.25,0.0,0.0,1.0,0.7142857142857143,21
Chidi Njokuani,3,3,0,0,2,190.5,203.2,4.09,0.0,0.61,0.2,Orthodox,170,34,1.0,0.0,0.0,2.0,1510.587472193556,1520.5074417637168,3.19,0,5.0,1.0,0.0,1.0,0.6,10
Hakeem Dawodu,6,1,0,5,3,172.72,185.42,5.45,0.0,0.5,0.0,Orthodox,145,32,0.1666666666666666,0.0,0.8333333333333334,2.7777777777777777,1515.5580603227845,1521.034523454941,3.37,0,1.6666666666666667,0.0,0.0,2.0,0.6666666666666666,25
